,id,genero,carro,bens_propriedade,filhos,renda_anual,tipo_renda,escolaridade,estado_civil,estilo_vida,contar_aniverisario,desempregado,celular,telefone_comercial,telefone,email_id,tipo_ocupação,tamanho_familia,status
178,5067187,F,N,Y,0,112500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-11432.0,-820,1,1,0,0,Core staff,2,0
179,5105818,F,N,Y,0,45000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22072.0,365243,1,0,1,0,Prefiro não informar,2,0
180,5033574,F,Y,Y,1,172243.04,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14222.0,-141,1,1,1,0,Cozinha,3,0
181,5125478,F,N,Y,0,202500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20661.0,365243,1,0,0,0,Prefiro não informar,2,0
182,5046340,M,N,Y,1,180000.0,CLT/PJ,Ensino fundamental,Casado,Casa/Apartamento,-10581.0,-1692,1,1,0,0,Prefiro não informar,3,0
183,5022326,M,Y,Y,0,256500.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-21503.0,-1674,1,0,0,1,Core staff,2,0
184,5065764,F,N,Y,0,90000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-14746.0,-693,1,0,0,0,Prefiro não informar,1,0
185,5067849,F,N,Y,0,180000.0,Associado Comercial,Ensino medio,Solteiro,Casa/Apartamento,-14756.0,-567,1,0,0,0,Prefiro não informar,1,0
186,5097169,F,N,N,0,90000.0,Associado Comercial,Ensino medio,Solteiro,Casa/Apartamento,-10731.0,-885,1,0,0,0,Vendas,1,0
187,5048583,F,N,Y,0,135000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21579.0,365243,1,0,0,0,Prefiro não informar,2,0
188,5115566,M,N,Y,0,126000.0,Pensionista,Ensino medio,Casado,Apartamento alugado,-16491.0,365243,1,0,0,0,Prefiro não informar,2,0
189,5052722,F,N,N,0,126000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21875.0,365243,1,0,0,0,Prefiro não informar,2,0
190,5067723,F,N,Y,1,337500.0,CLT/PJ,Licenciatura,Solteiro,Casa/Apartamento,-12555.0,-2769,1,0,0,0,Prefiro não informar,2,0
191,5056077,M,Y,Y,0,90000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-12154.0,-1547,1,0,0,0,Core staff,2,0
192,5022275,M,Y,Y,0,131400.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-23646.0,365243,1,0,0,0,Prefiro não informar,2,0
193,5143016,M,N,N,0,180000.0,Associado Comercial,Ensino medio,Uniao Estavel,Apartamento alugado,-14542.0,-3179,1,0,0,0,Funcionario,2,0
194,5066709,F,N,Y,0,247500.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-24511.0,365243,1,0,0,0,Prefiro não informar,1,0
195,5021445,F,N,Y,0,121500.0,CLT/PJ,Ensino medio,Casado,Com os pais,-13315.0,-5204,1,1,1,0,Core staff,2,0
196,5053592,F,N,Y,1,117000.0,CLT/PJ,Ensino fundamental,Viuvo,Casa/Apartamento,-17633.0,-3072,1,0,1,0,Prefiro não informar,2,0
197,5116163,F,N,Y,2,90000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-9899.0,-320,1,0,0,0,Segurança,4,0
198,5041273,M,N,Y,0,445500.0,Associado Comercial,Ensino superior,Divorciado,Casa/Apartamento,-19298.0,-2469,1,0,0,0,Prefiro não informar,1,0
199,5066627,M,Y,Y,0,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,,-583,1,0,0,0,Prefiro não informar,2,0
200,5125399,M,Y,N,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10066.0,-834,1,0,0,0,Funcionario,2,0
201,5067345,F,Y,N,0,180000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-16541.0,-1085,1,0,1,0,Prefiro não informar,2,0
202,5053711,F,Y,N,2,157500.0,Associado Comercial,Superior incompleto,Casado,Casa/Apartamento,-12857.0,-1399,1,0,0,1,Prefiro não informar,4,0
203,5096234,F,N,N,0,117000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-17087.0,-7310,1,1,1,0,Medicina,2,0
204,5125158,M,N,Y,1,234000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11970.0,-1748,1,0,0,0,Funcionario,3,0
205,5143231,F,Y,Y,1,1575000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-10142.0,-2479,1,0,0,0,Gerente,2,0
206,5062688,M,Y,Y,0,247500.0,Servidor do Estado,Ensino medio,Casado,Apartamento municipal,-20112.0,-875,1,1,0,1,Tech,2,0
207,5105685,F,N,Y,2,144000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14132.0,-2805,1,1,1,0,Serviço Privado,4,0
208,5115984,M,Y,Y,2,180000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13174.0,-2477,1,0,0,0,Gerente,4,0
209,5085769,F,N,Y,0,172243.04,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-19310.0,-1477,1,0,0,0,Limpeza,2,0
210,5065363,F,N,Y,1,216000.0,CLT/PJ,Ensino superior,Solteiro,Casa/Apartamento,-10512.0,-1782,1,0,1,0,Core staff,2,0
211,5140074,F,N,Y,0,90000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-15124.0,-431,1,0,0,0,Core staff,2,0
212,5067643,F,N,Y,0,171000.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-19961.0,365243,1,0,0,0,Prefiro não informar,2,0
213,5091963,M,Y,N,0,180000.0,CLT/PJ,Ensino medio,Casado,Apartamento municipal,-18809.0,-1416,1,1,0,0,Motorista,2,0
214,5053637,F,N,N,0,225000.0,Pensionista,Ensino superior,Divorciado,Casa/Apartamento,-21944.0,365243,1,0,0,0,Prefiro não informar,1,0
215,5067149,M,N,N,2,225000.0,CLT/PJ,Superior incompleto,Casado,Casa/Apartamento,-13969.0,-263,1,0,0,0,Prefiro não informar,4,0
216,5096424,M,Y,N,0,270000.0,Associado Comercial,Ensino superior,Divorciado,Casa/Apartamento,-11621.0,-2349,1,0,1,0,Prefiro não informar,1,0
217,5046283,F,N,Y,0,67050.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-24305.0,365243,1,0,0,0,Prefiro não informar,2,0
218,5029348,M,Y,Y,0,270000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-10942.0,-412,1,0,0,0,Motorista,2,0
219,5096061,F,N,N,2,73350.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14321.0,-7068,1,0,0,0,Medicina,4,0
220,5028917,F,Y,Y,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-17202.0,-1787,1,0,0,0,Vendas,2,0
221,5117778,F,Y,N,0,144000.0,CLT/PJ,Ensino medio,Viuvo,Casa/Apartamento,-14407.0,-1345,1,0,0,0,RH,1,0
222,5095310,F,Y,Y,0,225000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-12322.0,-3717,1,0,0,0,Core staff,2,0
223,5050655,F,N,N,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14667.0,-1048,1,1,1,0,Contador,2,0
224,5033817,F,Y,N,1,292500.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-16010.0,-2667,1,0,1,0,Core staff,3,0
225,5052963,M,Y,Y,0,135000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-9984.0,-2606,1,0,0,0,Funcionario,2,0
226,5113159,M,Y,Y,0,157500.0,Associado Comercial,Ensino medio,Solteiro,Apartamento municipal,-9862.0,-2135,1,1,0,0,Funcionario,1,0
227,5143235,F,Y,Y,1,1575000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-10142.0,-2479,1,0,0,0,Gerente,2,0
228,5132800,F,N,Y,0,157500.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-18540.0,-1534,1,0,0,0,Vendas,1,0
229,5090549,F,N,Y,0,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15241.0,-2531,1,0,0,0,Prefiro não informar,2,0
230,5054522,F,Y,Y,1,135000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-10014.0,-2311,1,0,0,0,Prefiro não informar,3,0
231,5051061,F,N,N,2,112500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-11945.0,-1323,1,0,1,0,Prefiro não informar,4,0
232,5010707,M,Y,N,0,202500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15862.0,-5061,1,0,1,0,Motorista,2,0
233,5028984,F,N,Y,0,193500.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-19063.0,-2213,1,1,1,1,Funcionario,1,0
234,5126034,F,Y,Y,0,108000.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-17171.0,-925,1,0,0,1,Limpeza,1,0
235,5090470,M,N,Y,1,900000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15380.0,-4509,1,0,0,0,Funcionario,3,0
236,5021775,F,N,Y,0,292500.0,Associado Comercial,Ensino superior,Uniao Estavel,Casa/Apartamento,-14522.0,-1552,1,0,0,0,Funcionario,2,0
237,5046415,M,Y,Y,0,270000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-14466.0,-1569,1,0,1,0,Prefiro não informar,2,0
238,5065606,M,Y,N,0,270000.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-23489.0,365243,1,0,0,0,Prefiro não informar,2,0
239,5117314,M,N,Y,1,292500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-16632.0,-1679,1,0,0,0,Funcionario,3,0
240,5009195,F,N,N,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-20953.0,-8684,1,1,1,0,Contador,2,0
241,5139548,F,Y,Y,2,157500.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-13584.0,-6337,1,0,1,0,Medicina,4,0
242,5096416,F,N,N,0,76500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-16876.0,-97,1,1,0,0,Prefiro não informar,2,0
243,5042286,F,N,Y,0,157500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-10809.0,-1222,1,0,0,0,Secretária,1,0
244,5050729,M,Y,N,0,180000.0,CLT/PJ,Ensino medio,Solteiro,Com os pais,-8528.0,-531,1,0,0,0,Prefiro não informar,1,0
245,5038897,F,N,Y,0,135000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22886.0,365243,1,0,1,0,Prefiro não informar,2,0
246,5050973,F,N,N,1,112500.0,Servidor do Estado,Ensino medio,Solteiro,Casa/Apartamento,-15964.0,-7591,1,0,0,0,Core staff,2,0
247,5044935,M,N,Y,2,360000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-16027.0,-5639,1,0,1,0,Gerente,4,0
248,5113539,F,N,Y,0,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-20976.0,-1776,1,0,0,0,Funcionario,2,0
249,5085990,F,Y,Y,0,225000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21717.0,365243,1,0,0,0,Prefiro não informar,2,0
250,5033452,F,N,N,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19143.0,-5498,1,1,1,0,Core staff,2,0
251,5051240,F,Y,N,0,121500.0,Pensionista,Ensino medio,Solteiro,Casa/Apartamento,-23328.0,365243,1,0,0,0,Prefiro não informar,1,0
252,5065335,M,N,Y,0,202500.0,Associado Comercial,Ensino fundamental,Casado,Apartamento alugado,-9766.0,-1935,1,0,1,0,Vendas,2,0
253,5145978,F,Y,N,0,112500.0,Servidor do Estado,Ensino medio,Viuvo,Casa/Apartamento,-19538.0,-5880,1,0,0,0,Secretária,1,0
254,5105614,F,Y,Y,2,135000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-12334.0,-460,1,0,0,0,Contador,4,0
255,5038845,F,N,Y,0,103500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-17007.0,-1569,1,1,1,0,Vendas,2,0
256,5105556,F,N,Y,0,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19802.0,-4532,1,0,0,0,Funcionario,2,0
257,5028383,M,Y,N,0,337500.0,CLT/PJ,Ensino medio,Solteiro,Com os pais,-11344.0,-3309,1,0,0,0,Core staff,1,0
258,5009980,F,Y,Y,0,180000.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-20644.0,-3873,1,0,0,0,Medicina,2,0
259,5062075,F,N,Y,0,112500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21392.0,365243,1,0,0,0,Prefiro não informar,2,0
260,5009706,F,N,N,0,157500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-11644.0,-344,1,0,0,0,Gerente,2,0
261,5146463,M,Y,N,0,360000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-9983.0,-1923,1,0,0,0,Prefiro não informar,2,0
262,5112662,F,N,N,1,135000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-12269.0,-604,1,0,0,0,Gerente,3,0
263,5096796,M,Y,Y,0,337500.0,CLT/PJ,Ensino superior,Divorciado,Casa/Apartamento,-13188.0,-584,1,0,0,0,Funcionario,1,0
264,5066843,F,N,Y,0,135000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-17090.0,365243,1,0,0,0,Prefiro não informar,2,0
265,5066597,F,N,N,1,360000.0,Associado Comercial,Ensino superior,Uniao Estavel,Casa/Apartamento,-14805.0,-1922,1,0,0,0,Vendas,3,0
266,5047704,F,N,Y,2,172243.04,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-14717.0,-1496,1,0,0,0,Prefiro não informar,3,0
267,5009074,F,Y,Y,1,450000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-17726.0,-708,1,0,1,1,Core staff,3,0
268,5090954,F,N,N,0,270000.0,Servidor do Estado,Ensino medio,Divorciado,Casa/Apartamento,-19363.0,-12332,1,0,1,1,Medicina,1,0
269,5143019,M,N,N,0,270000.0,CLT/PJ,Ensino medio,Casado,Com os pais,-11768.0,-622,1,1,1,0,Funcionario,2,0
270,5118617,F,N,N,0,270000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-15770.0,-5209,1,0,0,0,Vendas,1,0
271,5116018,F,Y,Y,0,450000.0,Pensionista,Ensino superior,Viuvo,Casa/Apartamento,-22083.0,365243,1,0,1,0,Prefiro não informar,1,0
272,5139662,F,N,Y,0,157500.0,Pensionista,Ensino fundamental,Casado,Casa/Apartamento,-23483.0,365243,1,0,0,0,Prefiro não informar,2,0
273,5042232,F,N,Y,0,112500.0,Associado Comercial,Ensino medio,Solteiro,Casa/Apartamento,-12849.0,-6273,1,1,0,0,Vendas,1,0
274,5125317,M,Y,N,0,292500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-20874.0,-2722,1,0,0,0,Prefiro não informar,2,0
275,5068038,F,N,N,0,112500.0,Servidor do Estado,Ensino medio,Casado,Com os pais,-17164.0,-9363,1,0,0,0,Medicina,2,0
276,5038814,F,N,Y,0,247500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-19366.0,-746,1,0,0,0,Prefiro não informar,2,0
277,5095356,F,N,N,0,157500.0,CLT/PJ,Ensino medio,Solteiro,Com os pais,-9020.0,-1039,1,0,0,0,Vendas,1,0
278,5037266,M,Y,N,0,225000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-11892.0,-1322,1,0,0,0,Motorista,1,0
279,5052865,F,N,Y,0,94500.0,Associado Comercial,Superior incompleto,Casado,Casa/Apartamento,-13870.0,-3458,1,1,1,0,Vendas,2,0
280,5096211,M,N,N,0,81000.0,CLT/PJ,Ensino medio,Uniao Estavel,Casa/Apartamento,-14211.0,-158,1,1,0,0,Auxiliar/Aprendiz,2,0
281,5023280,F,Y,Y,0,180000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-16701.0,-2457,1,0,0,0,Vendas,2,0
282,5132340,F,N,Y,2,198000.0,Associado Comercial,Superior incompleto,Divorciado,Casa/Apartamento,-15646.0,-2811,1,0,0,0,Prefiro não informar,3,0
283,5136012,F,N,N,3,180000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13678.0,-7018,1,0,0,0,Core staff,5,0
284,5045917,M,Y,Y,0,315000.0,Associado Comercial,Ensino medio,Casado,Apartamento alugado,-16990.0,-2026,1,0,0,0,Motorista,2,0
285,5041073,F,N,Y,0,67500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-18179.0,-188,1,0,0,0,Funcionario,2,0
286,5149660,F,N,Y,1,180000.0,Associado Comercial,Ensino medio,Uniao Estavel,Casa/Apartamento,-11920.0,-2967,1,0,0,0,Imobiliaria,3,0
287,5022756,F,N,N,1,202500.0,Associado Comercial,Ensino medio,Divorciado,Casa/Apartamento,-10800.0,-3166,1,0,0,0,Vendas,2,0
288,5036562,F,N,N,1,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11953.0,-5107,1,1,0,0,Prefiro não informar,3,0
289,5117754,M,Y,N,0,306000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-16011.0,-1649,1,0,0,0,Gerente,2,0
290,5125281,F,N,Y,1,90000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-16280.0,-3694,1,0,0,1,Vendas,3,0
291,5149039,F,N,Y,2,270000.0,Associado Comercial,Ensino superior,Uniao Estavel,Casa/Apartamento,-11008.0,-3697,1,0,0,0,Funcionario,4,0
292,5021267,F,Y,Y,1,270000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14512.0,-4596,1,0,0,0,Funcionario,3,0
293,5125166,M,N,Y,1,234000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11970.0,-1748,1,0,0,0,Funcionario,3,0
294,5125524,M,N,N,2,171000.0,CLT/PJ,Ensino medio,Casado,Apartamento municipal,-13865.0,-5674,1,1,1,0,Core staff,4,0
295,5010089,F,N,N,0,225000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-10304.0,-1682,1,0,0,0,Funcionario,2,0
296,5126457,F,N,N,0,94500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-16825.0,-196,1,0,0,0,Segurança,2,0
297,5142763,F,N,N,0,117000.0,Associado Comercial,Ensino medio,Solteiro,Com os pais,-10021.0,-530,1,0,0,0,Vendas,1,0
298,5023261,M,Y,Y,0,180000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-21202.0,-1696,1,0,0,0,Motorista,2,0
299,5090861,F,Y,Y,0,202500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-19765.0,-2168,1,0,0,0,Vendas,2,0
300,5146123,F,N,N,0,54000.0,Pensionista,Ensino medio,Solteiro,Casa/Apartamento,-20132.0,365243,1,0,0,0,Prefiro não informar,1,0
301,5023410,F,N,Y,0,112500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21642.0,365243,1,0,0,0,Prefiro não informar,2,0
302,5010032,M,Y,Y,0,85500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22121.0,365243,1,0,1,0,Prefiro não informar,2,0
303,5118397,M,N,N,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-17154.0,-1649,1,0,0,0,Motorista,2,0
304,5033628,F,N,Y,0,166500.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-23599.0,-13382,1,0,0,0,Prefiro não informar,2,0
305,5069399,M,N,Y,0,157500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-8396.0,-1509,1,1,1,0,Core staff,1,0
306,5008889,F,N,Y,0,247500.0,Associado Comercial,Ensino superior,Divorciado,Apartamento alugado,-17016.0,-1347,1,0,0,0,Core staff,1,0
307,5022041,M,N,Y,0,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10049.0,-1405,1,0,0,1,Vendas,2,0
308,5126124,F,Y,N,0,72000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15185.0,-227,1,1,1,0,Medicina,2,0
309,5023563,F,N,Y,0,202500.0,CLT/PJ,Ensino medio,Viuvo,Casa/Apartamento,-17782.0,-9975,1,0,0,0,Core staff,1,0
310,5050853,M,N,N,0,180000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-9488.0,-1505,1,0,0,0,Tech,1,0
311,5024412,M,Y,N,0,270000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-18582.0,-5084,1,0,0,0,Gerente,2,0
312,5090612,F,Y,N,0,202500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13788.0,-2905,1,0,0,0,Contador,2,0
313,5028274,F,Y,N,2,360000.0,CLT/PJ,Superior incompleto,Casado,Casa/Apartamento,-12730.0,-2213,1,0,0,0,Contador,4,0
314,5028996,M,Y,Y,0,270000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-12262.0,-356,1,0,0,0,Prefiro não informar,2,0
315,5126322,F,N,N,0,270000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-17778.0,-1719,1,1,1,0,Tech,2,0
316,5053610,F,N,Y,0,112500.0,CLT/PJ,Ensino medio,Casado,Apartamento municipal,-20589.0,-3680,1,0,0,0,Prefiro não informar,2,0
317,5069227,F,Y,Y,0,172243.04,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-17330.0,-962,1,0,1,0,Vendas,2,0
318,5137401,F,N,N,0,157500.0,CLT/PJ,Ensino superior,Divorciado,Casa/Apartamento,-17237.0,-3000,1,0,0,0,Medicina,1,0
319,5142812,M,Y,N,0,202500.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-11648.0,-4275,1,1,1,0,Core staff,2,0
320,5053114,F,N,Y,0,99000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-23849.0,365243,1,0,0,0,Prefiro não informar,2,0
321,5149027,F,N,Y,0,162000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22795.0,365243,1,0,0,0,Prefiro não informar,2,0
322,5145869,F,N,Y,0,225000.0,Pensionista,Ensino medio,Divorciado,Casa/Apartamento,-20978.0,365243,1,0,1,0,Prefiro não informar,1,0
323,5053354,F,Y,N,0,225000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-18362.0,-110,1,0,0,0,Funcionario,2,0
324,5087944,F,N,Y,0,72000.0,CLT/PJ,Ensino medio,Viuvo,Casa/Apartamento,-19923.0,-2078,1,1,1,0,Limpeza,1,0
325,5035688,F,Y,Y,0,135000.0,CLT/PJ,Ensino medio,Uniao Estavel,Casa/Apartamento,-16505.0,-8377,1,0,0,0,Funcionario,2,0
326,5068491,M,N,N,1,315000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-18321.0,-110,1,0,1,0,Prefiro não informar,3,0
327,5044860,F,N,Y,0,167400.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-19028.0,365243,1,0,0,0,Prefiro não informar,2,0
328,5117047,F,N,Y,0,180000.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-23027.0,365243,1,0,0,0,Prefiro não informar,1,0
329,5022676,M,N,Y,0,135000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-23286.0,365243,1,0,0,0,Prefiro não informar,2,0
330,5009739,F,Y,N,0,99000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14657.0,-4392,1,1,1,0,Core staff,2,0
331,5096991,F,N,Y,1,225000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-12272.0,-126,1,0,0,0,Core staff,3,0
332,5067982,M,Y,Y,0,153000.0,CLT/PJ,Ensino superior,Divorciado,Com os pais,-20013.0,-7640,1,0,0,1,Gerente,1,0
333,5135982,F,N,Y,0,423000.0,Associado Comercial,Ensino medio,Divorciado,Casa/Apartamento,-13480.0,-3153,1,0,0,0,Serviço Privado,1,0
334,5046362,F,N,Y,0,90000.0,CLT/PJ,Ensino medio,Uniao Estavel,Com os pais,-14386.0,-139,1,1,1,0,Vendas,2,0
335,5066817,F,Y,N,1,360000.0,CLT/PJ,Ensino superior,Viuvo,Casa/Apartamento,-16480.0,-4023,1,0,0,1,Gerente,2,0
336,5143519,F,N,Y,0,247500.0,Pensionista,Ensino medio,Solteiro,Casa/Apartamento,-23280.0,365243,1,0,0,0,Prefiro não informar,1,0
337,5068888,F,N,Y,0,225000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-23537.0,-4888,1,0,0,0,Medicina,2,0
338,5150412,F,N,Y,0,67500.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-22116.0,365243,1,0,0,0,Prefiro não informar,1,0
339,5067924,F,N,Y,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-22743.0,365243,1,0,0,0,Prefiro não informar,1,0
340,5056149,M,Y,N,0,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-23424.0,-14887,1,0,0,0,Funcionario,2,0
341,5022308,F,N,Y,0,90000.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-19042.0,-3319,1,0,0,0,Prefiro não informar,1,0
342,5068465,F,N,Y,1,90000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-10175.0,-1966,1,0,1,0,Serviço Privado,3,0
343,5036881,F,Y,Y,0,225000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22471.0,365243,1,0,0,0,Prefiro não informar,2,0
344,5137033,M,Y,N,1,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14301.0,-200,1,0,1,0,Funcionario,3,0
345,5148812,F,N,Y,0,112500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22416.0,365243,1,0,0,0,Prefiro não informar,2,0
346,5100220,M,Y,Y,2,315000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-15182.0,-6123,1,0,0,0,Motorista,4,0
347,5078842,F,Y,Y,1,135000.0,CLT/PJ,Ensino medio,Casado,Com os pais,-10532.0,-117,1,0,0,0,Serviço Privado,3,0
348,5010526,M,Y,Y,1,450000.0,CLT/PJ,Ensino superior,Casado,Apartamento escritório,-18476.0,-2625,1,0,0,0,Gerente,3,0
349,5105150,F,N,Y,0,90000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-18940.0,-1763,1,0,0,0,Vendas,2,0
350,5045253,F,N,Y,1,270000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-20854.0,-3689,1,0,0,0,Core staff,3,0
351,5100000,F,N,N,1,180000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-15226.0,-3414,1,0,0,0,Vendas,3,0
352,5029725,F,N,Y,1,135000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-9778.0,-2910,1,1,0,1,Core staff,3,0
353,5090925,F,N,Y,0,243000.0,Associado Comercial,Ensino medio,Casado,Com os pais,-17000.0,-3412,1,0,0,0,Funcionario,2,0
354,5115947,M,Y,Y,0,225000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-9586.0,-1107,1,0,0,0,Prefiro não informar,1,0
355,5028572,F,N,Y,0,112500.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-22062.0,365243,1,0,0,0,Prefiro não informar,2,0
356,5022373,F,N,Y,1,234000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-20693.0,-8036,1,0,0,0,Core staff,2,0
